id,concello,provincia,lat,lon,alt,n_anios,escenario,periodo,hipotesis,tx_p99,d_tx30,noches_trop,cdd,ola_dias,ola_max,hx_p99,d_hx30,d_hx35,d_hx40,hr_verano,d_tx,d_tmean
19005,BERGONDO,A Coruña,43.308,-8.276,175.0,17,ssp370,near_future,hr_fija,32.808,9.941,1.706,261.068,5.941,7.0,44.666,88.765,35.353,11.118,77.641,1.149,1.294
19005,BERGONDO,A Coruña,43.308,-8.276,175.0,17,ssp370,medium_future,rocio_fijo,33.865,15.118,5.765,370.537,5.941,7.0,44.583,91.412,36.176,11.235,67.993,2.206,2.199
19005,BERGONDO,A Coruña,43.308,-8.276,175.0,17,ssp370,medium_future,hr_fija,33.865,15.118,5.765,370.537,5.941,7.0,46.903,110.412,53.882,18.647,77.641,2.206,2.199
19005,BERGONDO,A Coruña,43.308,-8.276,175.0,17,ssp370,far_future,rocio_fijo,35.625,27.471,19.412,536.139,5.941,7.0,46.343,113.412,53.765,18.059,61.258,3.966,3.334
19005,BERGONDO,A Coruña,43.308,-8.276,175.0,17,ssp370,far_future,hr_fija,35.625,27.471,19.412,536.139,5.941,7.0,50.606,148.824,89.588,38.0,77.641,3.966,3.334
19005,BERGONDO,A Coruña,43.308,-8.276,175.0,17,ssp585,near_future,rocio_fijo,32.915,10.235,2.118,279.046,5.941,7.0,43.633,79.412,29.059,9.0,71.972,1.256,1.455
19005,BERGONDO,A Coruña,43.308,-8.276,175.0,17,ssp585,near_future,hr_fija,32.915,10.235,2.118,279.046,5.941,7.0,44.89,90.882,37.118,11.588,77.641,1.256,1.455
19005,BERGONDO,A Coruña,43.308,-8.276,175.0,17,ssp585,medium_future,rocio_fijo,34.107,15.824,8.824,419.279,5.941,7.0,44.825,93.941,38.824,11.882,67.019,2.448,2.556
19005,BERGONDO,A Coruña,43.308,-8.276,175.0,17,ssp585,medium_future,hr_fija,34.107,15.824,8.824,419.279,5.941,7.0,47.418,116.118,58.765,20.176,77.641,2.448,2.556
19005,BERGONDO,A Coruña,43.308,-8.276,175.0,17,ssp585,far_future,rocio_fijo,36.638,39.235,38.765,704.694,5.941,7.0,47.356,127.765,64.882,21.235,57.724,4.979,4.31
19005,BERGONDO,A Coruña,43.308,-8.276,175.0,17,ssp585,far_future,hr_fija,36.638,39.235,38.765,704.694,5.941,7.0,52.794,170.765,110.118,56.882,77.641,4.979,4.31
10095,BOQUEIXÓN,A Coruña,42.823,-8.461,231.0,17,-,hoy,medido,34.53,20.882,0.471,199.596,5.647,12.0,49.355,102.176,59.118,27.882,79.016,,
10095,BOQUEIXÓN,A Coruña,42.823,-8.461,231.0,17,ssp126,near_future,rocio_fijo,36.085,33.176,1.353,329.099,5.647,12.0,50.91,118.824,70.706,36.176,72.052,1.555,1.34
10095,BOQUEIXÓN,A Coruña,42.823,-8.461,231.0,17,ssp126,near_future,hr_fija,36.085,33.176,1.353,329.099,5.647,12.0,52.799,130.294,82.412,45.0,79.016,1.555,1.34
10095,BOQUEIXÓN,A Coruña,42.823,-8.461,231.0,17,ssp126,medium_future,rocio_fijo,36.893,40.941,3.882,406.722,5.647,12.0,51.718,127.0,79.235,41.294,68.708,2.363,1.99
10095,BOQUEIXÓN,A Coruña,42.823,-8.461,231.0,17,ssp126,medium_future,hr_fija,36.893,40.941,3.882,406.722,5.647,12.0,54.664,145.176,95.059,55.882,79.016,2.363,1.99
10095,BOQUEIXÓN,A Coruña,42.823,-8.461,231.0,17,ssp126,far_future,rocio_fijo,36.934,41.176,3.706,402.321,5.647,12.0,51.759,127.412,79.471,41.471,68.543,2.404,1.955
10095,BOQUEIXÓN,A Coruña,42.823,-8.461,231.0,17,ssp126,far_future,hr_fija,36.934,41.176,3.706,402.321,5.647,12.0,54.759,146.0,95.824,56.059,79.016,2.404,1.955
10095,BOQUEIXÓN,A Coruña,42.823,-8.461,231.0,17,ssp245,near_future,rocio_fijo,36.081,33.176,2.059,350.184,5.647,12.0,50.906,118.765,70.647,36.176,72.069,1.551,1.524
10095,BOQUEIXÓN,A Coruña,42.823,-8.461,231.0,17,ssp245,near_future,hr_fija,36.081,33.176,2.059,350.184,5.647,12.0,52.79,130.235,82.412,44.941,79.016,1.551,1.524
10095,BOQUEIXÓN,A Coruña,42.823,-8.461,231.0,17,ssp245,medium_future,rocio_fijo,37.255,44.765,6.294,460.96,5.647,12.0,52.08,130.353,81.176,43.059,67.267,2.725,2.405
10095,BOQUEIXÓN,A Coruña,42.823,-8.461,231.0,17,ssp245,medium_future,hr_fija,37.255,44.765,6.294,460.96,5.647,12.0,55.529,151.647,101.529,60.353,79.016,2.725,2.405
10095,BOQUEIXÓN,A Coruña,42.823,-8.461,231.0,17,ssp245,far_future,rocio_fijo,38.297,57.588,10.588,542.149,5.647,12.0,53.122,141.882,90.941,50.176,63.306,3.767,2.98
10095,BOQUEIXÓN,A Coruña,42.823,-8.461,231.0,17,ssp245,far_future,hr_fija,38.297,57.588,10.588,542.149,5.647,12.0,58.087,171.118,120.529,76.529,79.016,3.767,2.98
10095,BOQUEIXÓN,A Coruña,42.823,-8.461,231.0,17,ssp370,near_future,rocio_fijo,36.011,32.882,1.588,342.661,5.647,12.0,50.836,118.118,70.176,35.882,72.367,1.481,1.459
10095,BOQUEIXÓN,A Coruña,42.823,-8.461,231.0,17,ssp370,near_future,hr_fija,36.011,32.882,1.588,342.661,5.647,12.0,52.63,128.824,81.294,43.824,79.016,1.481,1.459
10095,BOQUEIXÓN,A Coruña,42.823,-8.461,231.0,17,ssp370,medium_future,rocio_fijo,37.443,47.353,7.765,485.839,5.647,12.0,52.268,132.588,82.765,44.118,66.532,2.913,2.586
10095,BOQUEIXÓN,A Coruña,42.823,-8.461,231.0,17,ssp370,medium_future,hr_fija,37.443,47.353,7.765,485.839,5.647,12.0,55.984,154.882,105.353,62.588,79.016,2.913,2.586
10095,BOQUEIXÓN,A Coruña,42.823,-8.461,231.0,17,ssp370,far_future,rocio_fijo,39.497,74.294,22.412,685.661,5.647,12.0,54.322,154.588,101.706,58.882,59.066,4.967,3.892
10095,BOQUEIXÓN,A Coruña,42.823,-8.461,231.0,17,ssp370,far_future,hr_fija,39.497,74.294,22.412,685.661,5.647,12.0,61.138,194.059,142.412,95.824,79.016,4.967,3.892
10095,BOQUEIXÓN,A Coruña,42.823,-8.461,231.0,17,ssp585,near_future,rocio_fijo,36.069,33.0,2.353,367.266,5.647,12.0,50.894,118.529,70.647,36.176,72.12,1.539,1.669
10095,BOQUEIXÓN,A Coruña,42.823,-8.461,231.0,17,ssp585,near_future,hr_fija,36.069,33.0,2.353,367.266,5.647,12.0,52.762,130.0,82.235,44.471,79.016,1.539,1.669
10095,BOQUEIXÓN,A Coruña,42.823,-8.461,231.0,17,ssp585,medium_future,rocio_fijo,37.778,50.882,10.588,543.184,5.647,12.0,52.603,136.412,85.824,47.0,65.245,3.248,2.987
10095,BOQUEIXÓN,A Coruña,42.823,-8.461,231.0,17,ssp585,medium_future,hr_fija,37.778,50.882,10.588,543.184,5.647,12.0,56.802,161.529,111.353,67.706,79.016,3.248,2.987
10095,BOQUEIXÓN,A Coruña,42.823,-8.461,231.0,17,ssp585,far_future,rocio_fijo,40.828,92.294,43.529,898.341,5.647,12.0,55.653,170.059,115.588,68.294,54.734,6.298,5.068
10095,BOQUEIXÓN,A Coruña,42.823,-8.461,231.0,17,ssp585,far_future,hr_fija,40.828,92.294,43.529,898.341,5.647,12.0,64.539,221.941,167.941,120.059,79.016,6.298,5.068
10800,CAMARIÑAS,A Coruña,43.124,-9.178,5.0,17,-,hoy,medido,25.985,0.294,0.294,66.009,5.059,9.0,34.536,14.353,2.706,0.529,84.639,,
10800,CAMARIÑAS,A Coruña,43.124,-9.178,5.0,17,ssp126,near_future,rocio_fijo,26.837,0.471,1.824,144.709,5.059,9.0,35.388,19.882,3.824,0.588,80.294,0.852,0.972
10800,CAMARIÑAS,A Coruña,43.124,-9.178,5.0,17,ssp126,near_future,hr_fija,26.837,0.471,1.824,144.709,5.059,9.0,36.122,24.294,4.824,0.765,84.639,0.852,0.972
10800,CAMARIÑAS,A Coruña,43.124,-9.178,5.0,17,ssp126,medium_future,rocio_fijo,27.465,0.765,4.353,199.195,5.059,9.0,36.016,24.176,4.765,0.765,77.251,1.48,1.47
10800,CAMARIÑAS,A Coruña,43.124,-9.178,5.0,17,ssp126,medium_future,hr_fija,27.465,0.765,4.353,199.195,5.059,9.0,37.312,38.176,6.765,1.353,84.639,1.48,1.47
10800,CAMARIÑAS,A Coruña,43.124,-9.178,5.0,17,ssp126,far_future,rocio_fijo,27.468,0.765,4.0,193.951,5.059,9.0,36.019,24.235,4.824,0.765,77.237,1.483,1.425
10800,CAMARIÑAS,A Coruña,43.124,-9.178,5.0,17,ssp126,far_future,hr_fija,27.468,0.765,4.0,193.951,5.059,9.0,37.318,38.235,6.765,1.353,84.639,1.483,1.425
10800,CAMARIÑAS,A Coruña,43.124,-9.178,5.0,17,ssp245,near_future,rocio_fijo,26.827,0.412,2.412,161.405,5.059,9.0,35.378,19.882,3.824,0.588,80.343,0.842,1.133
10800,CAMARIÑAS,A Coruña,43.124,-9.178,5.0,17,ssp245,near_future,hr_fija,26.827,0.412,2.412,161.405,5.059,9.0,36.103,24.235,4.824,0.765,84.639,0.842,1.133
10800,CAMARIÑAS,A Coruña,43.124,-9.178,5.0,17,ssp245,medium_future,rocio_fijo,27.656,0.941,7.0,236.93,5.059,9.0,36.207,26.0,4.941,0.765,76.352,1.671,1.779
10800,CAMARIÑAS,A Coruña,43.124,-9.178,5.0,17,ssp245,medium_future,hr_fija,27.656,0.941,7.0,236.93,5.059,9.0,37.675,42.647,7.353,1.412,84.639,1.671,1.779
10800,CAMARIÑAS,A Coruña,43.124,-9.178,5.0,17,ssp245,far_future,rocio_fijo,28.346,1.235,12.412,294.548,5.059,9.0,36.897,34.588,6.059,1.176,73.199,2.361,2.211
10800,CAMARIÑAS,A Coruña,43.124,-9.178,5.0,17,ssp245,far_future,hr_fija,28.346,1.235,12.412,294.548,5.059,9.0,39.01,61.941,11.235,1.824,84.639,2.361,2.211
10800,CAMARIÑAS,A Coruña,43.124,-9.178,5.0,17,ssp370,near_future,rocio_fijo,26.69,0.353,2.059,152.993,5.059,9.0,35.241,19.0,3.824,0.588,81.025,0.705,1.053
10800,CAMARIÑAS,A Coruña,43.124,-9.178,5.0,17,ssp370,near_future,hr_fija,26.69,0.353,2.059,152.993,5.059,9.0,35.846,22.353,4.647,0.765,84.639,0.705,1.053
10800,CAMARIÑAS,A Coruña,43.124,-9.178,5.0,17,ssp370,medium_future,rocio_fijo,27.613,0.824,8.412,249.553,5.059,9.0,36.164,25.353,4.941,0.765,76.553,1.628,1.878
10800,CAMARIÑAS,A Coruña,43.124,-9.178,5.0,17,ssp370,medium_future,hr_fija,27.613,0.824,8.412,249.553,5.059,9.0,37.593,41.529,7.235,1.412,84.639,1.628,1.878
10800,CAMARIÑAS,A Coruña,43.124,-9.178,5.0,17,ssp370,far_future,rocio_fijo,29.047,1.941,28.118,401.506,5.059,9.0,37.598,44.294,7.353,1.353,70.145,3.062,2.917
10800,CAMARIÑAS,A Coruña,43.124,-9.178,5.0,17,ssp370,far_future,hr_fija,29.047,1.941,28.118,401.506,5.059,9.0,40.39,83.118,18.353,3.765,84.639,3.062,2.917
10800,CAMARIÑAS,A Coruña,43.124,-9.178,5.0,17,ssp585,near_future,rocio_fijo,26.616,0.353,2.765,166.658,5.059,9.0,35.167,18.588,3.706,0.588,81.396,0.631,1.182
10800,CAMARIÑAS,A Coruña,43.124,-9.178,5.0,17,ssp585,near_future,hr_fija,26.616,0.353,2.765,166.658,5.059,9.0,35.707,21.294,4.294,0.647,84.639,0.631,1.182
10800,CAMARIÑAS,A Coruña,43.124,-9.178,5.0,17,ssp585,medium_future,rocio_fijo,27.713,0.941,11.882,290.075,5.059,9.0,36.264,26.941,5.0,0.765,76.086,1.728,2.179
10800,CAMARIÑAS,A Coruña,43.124,-9.178,5.0,17,ssp585,medium_future,hr_fija,27.713,0.941,11.882,290.075,5.059,9.0,37.785,44.059,7.529,1.412,84.639,1.728,2.179
10800,CAMARIÑAS,A Coruña,43.124,-9.178,5.0,17,ssp585,far_future,rocio_fijo,29.962,3.529,55.941,562.081,5.059,9.0,38.513,59.706,9.824,1.706,66.371,3.977,3.816
10800,CAMARIÑAS,A Coruña,43.124,-9.178,5.0,17,ssp585,far_future,hr_fija,29.962,3.529,55.941,562.081,5.059,9.0,42.169,114.529,33.353,6.529,84.639,3.977,3.816
19001,CARBALLO,A Coruña,43.156,-8.685,134.0,17,-,hoy,medido,32.245,7.412,0.0,98.446,5.294,6.0,47.797,89.059,39.588,14.294,86.757,,
19001,CARBALLO,A Coruña,43.156,-8.685,134.0,17,ssp126,near_future,rocio_fijo,33.36,10.588,0.529,183.083,5.294,6.0,48.912,102.176,48.471,18.294,81.119,1.115,1.101
19001,CARBALLO,A Coruña,43.156,-8.685,134.0,17,ssp126,near_future,hr_fija,33.36,10.588,0.529,183.083,5.294,6.0,50.266,112.471,58.529,24.118,86.757,1.115,1.101
19001,CARBALLO,A Coruña,43.156,-8.685,134.0,17,ssp126,medium_future,rocio_fijo,34.054,14.0,1.176,237.428,5.294,6.0,49.606,110.235,55.765,21.706,77.819,1.809,1.653
19001,CARBALLO,A Coruña,43.156,-8.685,134.0,17,ssp126,medium_future,hr_fija,34.054,14.0,1.176,237.428,5.294,6.0,51.841,128.588,71.0,31.588,86.757,1.809,1.653
19001,CARBALLO,A Coruña,43.156,-8.685,134.0,17,ssp126,far_future,rocio_fijo,34.088,14.176,1.118,233.347,5.294,6.0,49.64,110.588,56.118,21.882,77.661,1.843,1.614
19001,CARBALLO,A Coruña,43.156,-8.685,134.0,17,ssp126,far_future,hr_fija,34.088,14.176,1.118,233.347,5.294,6.0,51.919,129.765,71.941,31.882,86.757,1.843,1.614
19001,CARBALLO,A Coruña,43.156,-8.685,134.0,17,ssp245,near_future,rocio_fijo,33.371,10.647,0.588,198.912,5.294,6.0,48.923,102.176,48.588,18.353,81.066,1.126,1.27
19001,CARBALLO,A Coruña,43.156,-8.685,134.0,17,ssp245,near_future,hr_fija,33.371,10.647,0.588,198.912,5.294,6.0,50.291,112.882,58.706,24.176,86.757,1.126,1.27
19001,CARBALLO,A Coruña,43.156,-8.685,134.0,17,ssp245,medium_future,rocio_fijo,34.306,15.353,2.529,276.043,5.294,6.0,49.858,113.529,57.706,23.353,76.658,2.061,2.008
19001,CARBALLO,A Coruña,43.156,-8.685,134.0,17,ssp245,medium_future,hr_fija,34.306,15.353,2.529,276.043,5.294,6.0,52.42,134.706,75.118,34.588,86.757,2.061,2.008
19001,CARBALLO,A Coruña,43.156,-8.685,134.0,17,ssp245,far_future,rocio_fijo,35.273,22.647,4.353,334.034,5.294,6.0,50.825,126.529,67.765,28.353,72.38,3.028,2.495
19001,CARBALLO,A Coruña,43.156,-8.685,134.0,17,ssp245,far_future,hr_fija,35.273,22.647,4.353,334.034,5.294,6.0,54.688,157.118,95.882,46.882,86.757,3.028,2.495
19001,CARBALLO,A Coruña,43.156,-8.685,134.0,17,ssp370,near_future,rocio_fijo,33.333,10.529,0.588,192.547,5.294,6.0,48.885,101.824,48.176,18.118,81.251,1.088,1.203
19001,CARBALLO,A Coruña,43.156,-8.685,134.0,17,ssp370,near_future,hr_fija,33.333,10.529,0.588,192.547,5.294,6.0,50.205,111.824,57.706,23.941,86.757,1.088,1.203
19001,CARBALLO,A Coruña,43.156,-8.685,134.0,17,ssp370,medium_future,rocio_fijo,34.395,16.118,3.059,290.716,5.294,6.0,49.947,114.588,58.824,23.824,76.252,2.15,2.136
19001,CARBALLO,A Coruña,43.156,-8.685,134.0,17,ssp370,medium_future,hr_fija,34.395,16.118,3.059,290.716,5.294,6.0,52.626,136.471,76.588,35.353,86.757,2.15,2.136
19001,CARBALLO,A Coruña,43.156,-8.685,134.0,17,ssp370,far_future,rocio_fijo,36.179,31.471,9.706,437.593,5.294,6.0,51.731,138.294,75.765,33.588,68.615,3.934,3.259
19001,CARBALLO,A Coruña,43.156,-8.685,134.0,17,ssp370,far_future,hr_fija,36.179,31.471,9.706,437.593,5.294,6.0,56.879,175.824,115.765,63.882,86.757,3.934,3.259
19001,CARBALLO,A Coruña,43.156,-8.685,134.0,17,ssp585,near_future,rocio_fijo,33.303,10.412,0.706,208.315,5.294,6.0,48.855,101.471,48.118,17.882,81.397,1.058,1.367
19001,CARBALLO,A Coruña,43.156,-8.685,134.0,17,ssp585,near_future,hr_fija,33.303,10.412,0.706,208.315,5.294,6.0,50.138,111.059,57.471,23.588,86.757,1.058,1.367
19001,CARBALLO,A Coruña,43.156,-8.685,134.0,17,ssp585,medium_future,rocio_fijo,34.629,17.412,4.353,332.527,5.294,6.0,50.181,118.118,61.176,24.941,75.198,2.384,2.483
19001,CARBALLO,A Coruña,43.156,-8.685,134.0,17,ssp585,medium_future,hr_fija,34.629,17.412,4.353,332.527,5.294,6.0,53.169,142.294,81.235,37.765,86.757,2.384,2.483
19001,CARBALLO,A Coruña,43.156,-8.685,134.0,17,ssp585,far_future,rocio_fijo,37.246,43.647,19.882,599.445,5.294,6.0,52.798,153.765,89.059,39.588,64.461,5.001,4.272
19001,CARBALLO,A Coruña,43.156,-8.685,134.0,17,ssp585,far_future,hr_fija,37.246,43.647,19.882,599.445,5.294,6.0,59.459,203.118,141.176,83.529,86.757,5.001,4.272
10135,CARNOTA,A Coruña,42.795,-9.126,170.0,17,-,hoy,medido,31.435,7.118,4.529,195.009,5.412,5.0,39.81,45.588,15.0,3.353,78.349,,
10135,CARNOTA,A Coruña,42.795,-9.126,170.0,17,ssp126,near_future,rocio_fijo,32.663,10.059,9.0,304.109,5.412,5.0,41.038,57.471,19.824,5.353,72.714,1.228,1.171
10135,CARNOTA,A Coruña,42.795,-9.126,170.0,17,ssp126,near_future,hr_fija,32.663,10.059,9.0,304.109,5.412,5.0,42.155,67.941,25.529,7.353,78.349,1.228,1.171
10135,CARNOTA,A Coruña,42.795,-9.126,170.0,17,ssp126,medium_future,rocio_fijo,33.386,13.235,11.941,373.712,5.412,5.0,41.761,66.529,23.882,6.882,69.611,1.951,1.762
10135,CARNOTA,A Coruña,42.795,-9.126,170.0,17,ssp126,medium_future,hr_fija,33.386,13.235,11.941,373.712,5.412,5.0,43.57,84.235,33.882,10.235,78.349,1.951,1.762
10135,CARNOTA,A Coruña,42.795,-9.126,170.0,17,ssp126,far_future,rocio_fijo,33.458,13.647,11.706,368.947,5.412,5.0,41.833,67.588,24.471,6.941,69.31,2.023,1.724
10135,CARNOTA,A Coruña,42.795,-9.126,170.0,17,ssp126,far_future,hr_fija,33.458,13.647,11.706,368.947,5.412,5.0,43.699,86.294,34.882,10.412,78.349,2.023,1.724
10135,CARNOTA,A Coruña,42.795,-9.126,170.0,17,ssp245,near_future,rocio_fijo,32.675,10.118,9.882,323.949,5.412,5.0,41.05,57.706,19.824,5.353,72.662,1.24,1.349
10135,CARNOTA,A Coruña,42.795,-9.126,170.0,17,ssp245,near_future,hr_fija,32.675,10.118,9.882,323.949,5.412,5.0,42.179,68.059,25.529,7.412,78.349,1.24,1.349
10135,CARNOTA,A Coruña,42.795,-9.126,170.0,17,ssp245,medium_future,rocio_fijo,33.688,14.412,15.529,421.25,5.412,5.0,42.063,70.176,25.882,7.353,68.359,2.253,2.126
10135,CARNOTA,A Coruña,42.795,-9.126,170.0,17,ssp245,medium_future,hr_fija,33.688,14.412,15.529,421.25,5.412,5.0,44.113,91.824,37.647,11.765,78.349,2.253,2.126
10135,CARNOTA,A Coruña,42.795,-9.126,170.0,17,ssp245,far_future,rocio_fijo,34.594,19.941,20.941,495.7,5.412,5.0,42.969,81.765,32.0,9.294,64.752,3.159,2.646
10135,CARNOTA,A Coruña,42.795,-9.126,170.0,17,ssp245,far_future,hr_fija,34.594,19.941,20.941,495.7,5.412,5.0,45.828,113.882,51.529,17.588,78.349,3.159,2.646
10135,CARNOTA,A Coruña,42.795,-9.126,170.0,17,ssp370,near_future,rocio_fijo,32.526,9.824,9.529,315.928,5.412,5.0,40.901,56.235,18.941,4.941,73.32,1.091,1.278
10135,CARNOTA,A Coruña,42.795,-9.126,170.0,17,ssp370,near_future,hr_fija,32.526,9.824,9.529,315.928,5.412,5.0,41.898,65.353,23.824,6.882,78.349,1.091,1.278
10135,CARNOTA,A Coruña,42.795,-9.126,170.0,17,ssp370,medium_future,rocio_fijo,33.732,14.706,17.0,442.52,5.412,5.0,42.107,70.882,26.118,7.412,68.178,2.297,2.28
10135,CARNOTA,A Coruña,42.795,-9.126,170.0,17,ssp370,medium_future,hr_fija,33.732,14.706,17.0,442.52,5.412,5.0,44.192,92.941,38.118,12.176,78.349,2.297,2.28
10135,CARNOTA,A Coruña,42.795,-9.126,170.0,17,ssp370,far_future,rocio_fijo,35.549,25.529,36.706,629.419,5.412,5.0,43.924,95.588,38.765,11.706,61.18,4.114,3.469
10135,CARNOTA,A Coruña,42.795,-9.126,170.0,17,ssp370,far_future,hr_fija,35.549,25.529,36.706,629.419,5.412,5.0,47.745,136.412,70.294,27.941,78.349,4.114,3.469
10135,CARNOTA,A Coruña,42.795,-9.126,170.0,17,ssp585,near_future,rocio_fijo,32.496,9.765,10.412,336.125,5.412,5.0,40.871,56.059,18.941,4.941,73.453,1.061,1.454
10135,CARNOTA,A Coruña,42.795,-9.126,170.0,17,ssp585,near_future,hr_fija,32.496,9.765,10.412,336.125,5.412,5.0,41.84,64.882,23.235,6.765,78.349,1.061,1.454
10135,CARNOTA,A Coruña,42.795,-9.126,170.0,17,ssp585,medium_future,rocio_fijo,33.992,16.412,20.824,494.648,5.412,5.0,42.367,73.706,27.588,7.824,67.124,2.557,2.639
10135,CARNOTA,A Coruña,42.795,-9.126,170.0,17,ssp585,medium_future,hr_fija,33.992,16.412,20.824,494.648,5.412,5.0,44.663,99.0,41.588,14.059,78.349,2.557,2.639
10135,CARNOTA,A Coruña,42.795,-9.126,170.0,17,ssp585,far_future,rocio_fijo,36.762,36.529,68.647,830.199,5.412,5.0,45.137,113.294,48.588,15.765,56.959,5.327,4.537
10135,CARNOTA,A Coruña,42.795,-9.126,170.0,17,ssp585,far_future,hr_fija,36.762,36.529,68.647,830.199,5.412,5.0,50.271,164.706,99.471,43.706,78.349,5.327,4.537
10092,CEDEIRA,A Coruña,43.704,-8.052,254.0,17,-,hoy,medido,29.053,2.529,1.824,87.382,5.824,7.0,37.486,18.353,5.765,1.824,85.094,,
10092,CEDEIRA,A Coruña,43.704,-8.052,254.0,17,ssp126,near_future,rocio_fijo,29.901,3.471,3.353,142.918,5.824,7.0,38.334,23.412,6.471,2.059,80.734,0.848,0.958
10092,CEDEIRA,A Coruña,43.704,-8.052,254.0,17,ssp126,near_future,hr_fija,29.901,3.471,3.353,142.918,5.824,7.0,39.112,27.706,7.529,2.824,85.094,0.848,0.958
10092,CEDEIRA,A Coruña,43.704,-8.052,254.0,17,ssp126,medium_future,rocio_fijo,30.355,3.882,4.824,178.633,5.824,7.0,38.788,26.235,7.059,2.471,78.503,1.302,1.404
10092,CEDEIRA,A Coruña,43.704,-8.052,254.0,17,ssp126,medium_future,hr_fija,30.355,3.882,4.824,178.633,5.824,7.0,39.986,33.0,9.471,3.471,85.094,1.302,1.404
10092,CEDEIRA,A Coruña,43.704,-8.052,254.0,17,ssp126,far_future,rocio_fijo,30.309,3.824,4.647,175.245,5.824,7.0,38.742,25.824,7.0,2.353,78.726,1.256,1.365
10092,CEDEIRA,A Coruña,43.704,-8.052,254.0,17,ssp126,far_future,hr_fija,30.309,3.824,4.647,175.245,5.824,7.0,39.897,32.529,9.294,3.353,85.094,1.256,1.365
10092,CEDEIRA,A Coruña,43.704,-8.052,254.0,17,ssp245,near_future,rocio_fijo,29.908,3.471,3.765,155.42,5.824,7.0,38.341,23.412,6.471,2.059,80.699,0.855,1.124
10092,CEDEIRA,A Coruña,43.704,-8.052,254.0,17,ssp245,near_future,hr_fija,29.908,3.471,3.765,155.42,5.824,7.0,39.125,27.824,7.529,2.882,85.094,0.855,1.124
10092,CEDEIRA,A Coruña,43.704,-8.052,254.0,17,ssp245,medium_future,rocio_fijo,30.524,4.118,6.059,209.225,5.824,7.0,38.957,27.941,7.706,2.706,77.691,1.471,1.736
10092,CEDEIRA,A Coruña,43.704,-8.052,254.0,17,ssp245,medium_future,hr_fija,30.524,4.118,6.059,209.225,5.824,7.0,40.314,35.765,10.235,3.706,85.094,1.471,1.736
10092,CEDEIRA,A Coruña,43.704,-8.052,254.0,17,ssp245,far_future,rocio_fijo,31.351,5.353,9.176,250.989,5.824,7.0,39.784,33.588,9.294,3.353,73.848,2.298,2.137
10092,CEDEIRA,A Coruña,43.704,-8.052,254.0,17,ssp245,far_future,hr_fija,31.351,5.353,9.176,250.989,5.824,7.0,41.954,51.588,14.294,4.882,85.094,2.298,2.137
10092,CEDEIRA,A Coruña,43.704,-8.052,254.0,17,ssp370,near_future,rocio_fijo,29.913,3.471,3.588,151.074,5.824,7.0,38.346,23.412,6.471,2.059,80.674,0.86,1.068
10092,CEDEIRA,A Coruña,43.704,-8.052,254.0,17,ssp370,near_future,hr_fija,29.913,3.471,3.588,151.074,5.824,7.0,39.135,27.824,7.529,2.882,85.094,0.86,1.068
10092,CEDEIRA,A Coruña,43.704,-8.052,254.0,17,ssp370,medium_future,rocio_fijo,30.493,4.0,6.588,217.643,5.824,7.0,38.926,27.529,7.529,2.706,77.839,1.44,1.821
10092,CEDEIRA,A Coruña,43.704,-8.052,254.0,17,ssp370,medium_future,hr_fija,30.493,4.0,6.588,217.643,5.824,7.0,40.254,35.294,10.118,3.706,85.094,1.44,1.821
10092,CEDEIRA,A Coruña,43.704,-8.052,254.0,17,ssp370,far_future,rocio_fijo,31.857,6.0,16.118,330.306,5.824,7.0,40.29,39.0,10.588,3.765,71.602,2.804,2.802
10092,CEDEIRA,A Coruña,43.704,-8.052,254.0,17,ssp370,far_future,hr_fija,31.857,6.0,16.118,330.306,5.824,7.0,42.969,64.176,18.941,5.706,85.094,2.804,2.802
10092,CEDEIRA,A Coruña,43.704,-8.052,254.0,17,ssp585,near_future,rocio_fijo,30.024,3.647,4.059,161.635,5.824,7.0,38.457,23.706,6.647,2.059,80.123,0.971,1.202
10092,CEDEIRA,A Coruña,43.704,-8.052,254.0,17,ssp585,near_future,hr_fija,30.024,3.647,4.059,161.635,5.824,7.0,39.348,29.118,8.0,2.941,85.094,0.971,1.202
10092,CEDEIRA,A Coruña,43.704,-8.052,254.0,17,ssp585,medium_future,rocio_fijo,30.786,4.588,9.176,251.209,5.824,7.0,39.219,29.294,8.059,2.882,76.45,1.733,2.139
10092,CEDEIRA,A Coruña,43.704,-8.052,254.0,17,ssp585,medium_future,hr_fija,30.786,4.588,9.176,251.209,5.824,7.0,40.825,40.647,11.294,3.882,85.094,1.733,2.139
10092,CEDEIRA,A Coruña,43.704,-8.052,254.0,17,ssp585,far_future,rocio_fijo,32.683,7.588,32.529,449.27,5.824,7.0,41.116,47.235,12.765,4.294,68.1,3.63,3.651
10092,CEDEIRA,A Coruña,43.704,-8.052,254.0,17,ssp585,far_future,hr_fija,32.683,7.588,32.529,449.27,5.824,7.0,44.619,85.0,27.529,7.647,85.094,3.63,3.651
10096,CORISTANCO,A Coruña,43.095,-8.691,540.0,17,-,hoy,medido,30.18,3.706,1.235,64.242,5.706,6.0,39.019,32.471,9.882,2.471,86.841,,
10096,CORISTANCO,A Coruña,43.095,-8.691,540.0,17,ssp126,near_future,rocio_fijo,31.49,6.059,2.294,103.643,5.706,6.0,40.329,43.235,13.412,3.941,80.091,1.31,1.192
