idema,anio,n,tx_p99,tx_max,d_tx30,d_tx32,n_verano,tx_verano,tmed,nombre
1730E,2004,366,33.0,35.0,19.0,9.0,92,25.857608695652175,14.899726775956282,O Rosal
1730E,2005,365,34.336,35.7,28.0,18.0,92,26.81086956521739,15.097260273972603,O Rosal
1730E,2006,365,35.136,36.3,35.0,23.0,92,27.761956521739126,15.768219178082191,O Rosal
1730E,2007,365,31.636000000000003,33.7,16.0,3.0,92,24.09130434782608,15.010410958904112,O Rosal
1730E,2008,339,33.262,35.5,12.0,7.0,92,25.166304347826095,15.315929203539824,O Rosal
1730E,2009,362,34.394999999999996,35.9,29.0,18.0,91,25.894505494505502,15.405524861878451,O Rosal
1730E,2010,361,37.499999999999986,38.6,46.0,31.0,90,28.824444444444453,15.516620498614959,O Rosal
1730E,2011,363,35.276,36.3,35.0,18.0,92,25.891304347826093,16.111019283746558,O Rosal
1730E,2012,365,33.672000000000004,37.2,20.0,8.0,92,24.463043478260868,14.88082191780822,O Rosal
1730E,2013,360,36.82300000000001,39.7,41.0,27.0,92,27.093478260869563,15.420555555555554,O Rosal
1730E,2014,363,32.466,34.3,18.0,5.0,92,25.266304347826093,15.751239669421487,O Rosal
1730E,2015,364,34.059000000000005,36.2,29.0,16.0,92,26.678260869565225,15.893406593406596,O Rosal
1730E,2016,366,36.77500000000001,39.9,44.0,29.0,92,28.447826086956525,15.751639344262296,O Rosal
1730E,2017,365,35.19600000000001,38.6,38.0,19.0,92,27.24130434782609,16.005205479452055,O Rosal
1730E,2018,337,37.164,39.9,39.0,24.0,92,26.69782608695652,16.240059347181006,O Rosal
1730E,2019,364,34.336999999999996,35.2,27.0,16.0,92,25.10760869565217,15.34258241758242,O Rosal
1730E,2020,366,35.65000000000002,38.5,43.0,25.0,92,26.64782608695653,16.055464480874317,O Rosal
1730E,2021,364,34.4,36.5,16.0,9.0,92,25.764130434782604,15.593681318681318,O Rosal
1730E,2022,364,37.1,39.6,35.0,23.0,92,27.271739130434778,16.431043956043958,O Rosal
1730E,2023,350,33.702,36.6,25.0,15.0,92,26.773913043478252,16.639142857142858,O Rosal
1730E,2024,366,35.2,38.2,33.0,15.0,92,27.263043478260872,16.507923497267758,O Rosal
1730E,2025,365,35.608000000000004,39.2,42.0,29.0,92,28.552173913043486,16.289863013698632,O Rosal
1735X,2019,365,33.72400000000001,37.0,26.0,11.0,92,25.844565217391303,11.04082191780822,Xinzo De Limia
1735X,2020,361,35.94,38.4,48.0,29.0,90,27.19666666666667,11.974238227146817,Xinzo De Limia
1735X,2021,355,33.846,35.5,23.0,12.0,90,25.718888888888888,11.104507042253521,Xinzo De Limia
1735X,2022,365,39.7,41.5,54.0,38.0,92,29.2804347826087,12.25780821917808,Xinzo De Limia
1735X,2023,364,35.507000000000005,41.2,27.0,12.0,92,27.09565217391304,12.022651933701656,Xinzo De Limia
1735X,2024,363,35.437999999999995,40.0,37.0,17.0,92,27.59021739130435,12.224517906336088,Xinzo De Limia
1735X,2025,359,38.4,39.8,56.0,41.0,92,29.78478260869565,12.222562674094707,Xinzo De Limia
1738U,2001,365,33.0,34.0,22.0,12.0,92,24.543478260869566,11.158904109589042,Muiños
1738U,2002,365,31.360000000000014,34.0,9.0,4.0,92,24.695652173913043,11.391780821917807,Muiños
1738U,2003,365,37.0,38.0,33.0,22.0,92,25.66304347826087,11.710958904109589,Muiños
1738U,2004,365,32.0,35.0,15.0,6.0,91,25.054945054945055,11.215068493150685,Muiños
1738U,2006,364,35.370000000000005,38.0,43.0,29.0,91,27.75824175824176,12.104395604395604,Muiños
1738U,2007,335,30.660000000000025,34.0,8.0,2.0,92,22.72826086956522,10.653731343283582,Muiños
1738U,2009,362,33.25599999999999,33.8,23.0,9.0,92,24.93152173913043,12.234806629834255,Muiños
1738U,2010,361,34.539999999999985,36.3,39.0,21.0,90,27.272222222222226,11.950692520775624,Muiños
1738U,2011,364,32.75900000000001,34.6,16.0,6.0,92,24.624999999999996,12.708516483516483,Muiños
1738U,2012,366,32.705000000000005,34.7,16.0,7.0,92,23.493478260869566,11.525956284153006,Muiños
1738U,2013,363,35.266,36.0,31.0,13.0,92,26.273913043478263,11.76969696969697,Muiños
1738U,2014,361,31.79999999999999,34.0,13.0,4.0,90,24.17666666666667,12.196952908587257,Muiños
1738U,2015,360,33.32800000000002,35.0,22.0,9.0,92,26.709782608695654,12.703888888888887,Muiños
1738U,2016,366,34.335,36.0,30.0,18.0,92,27.081521739130434,12.399453551912568,Muiños
1738U,2017,364,34.974000000000004,36.4,42.0,20.0,92,27.64021739130435,13.359615384615386,Muiños
1738U,2018,364,34.46200000000001,37.3,28.0,10.0,92,25.344565217391303,12.3728021978022,Muiños
1738U,2019,362,31.255999999999997,32.8,11.0,2.0,90,23.724444444444444,12.208839779005526,Muiños
1738U,2020,340,33.883,34.7,37.0,17.0,92,25.89782608695652,12.83205882352941,Muiños
1738U,2021,364,33.43300000000001,35.2,21.0,10.0,91,25.641758241758243,12.500274725274727,Muiños
1738U,2022,360,37.4,39.7,48.0,35.0,92,28.629347826086963,13.6075,Muiños
1738U,2023,364,34.53300000000001,39.1,30.0,7.0,92,26.80652173913044,13.245054945054944,Muiños
1738U,2024,366,34.17,38.3,36.0,19.0,92,27.61195652173914,13.431147540983604,Muiños
1738U,2025,365,36.472,37.1,51.0,36.0,92,29.093478260869563,13.368493150684932,Muiños
2969U,2000,366,33.0,33.0,22.0,9.0,92,25.119565217391305,11.546448087431694,A Gudiña
2969U,2001,365,33.0,36.5,28.0,13.0,92,25.82608695652174,11.545753424657534,A Gudiña
2969U,2002,354,32.234999999999985,35.0,22.0,8.0,92,25.14673913043478,11.602824858757062,A Gudiña
2969U,2003,362,36.0,37.0,39.0,24.0,90,27.66111111111111,11.944475138121547,A Gudiña
2969U,2004,364,33.370000000000005,34.5,28.0,10.0,91,26.34065934065934,11.293956043956044,A Gudiña
2969U,2005,365,35.0,37.0,45.0,26.0,92,28.161956521739132,11.720273972602739,A Gudiña
2969U,2006,364,34.5,36.0,46.0,21.0,92,27.53804347826087,12.1489010989011,A Gudiña
2969U,2007,363,31.379999999999995,34.0,9.0,4.0,91,23.76923076923077,11.242699724517907,A Gudiña
2969U,2008,337,32.31999999999999,34.5,14.0,6.0,92,24.71195652173913,11.231454005934719,A Gudiña
2969U,2009,331,33.0,33.9,24.0,11.0,92,25.902173913043477,12.242598187311179,A Gudiña
2969U,2011,362,33.977999999999994,35.0,22.0,7.0,92,25.651086956521734,12.68342541436464,A Gudiña
2969U,2012,366,33.835,34.9,28.0,14.0,92,25.186956521739134,11.610928961748632,A Gudiña
2969U,2014,364,32.411,35.2,13.0,7.0,92,25.140217391304354,11.972527472527473,A Gudiña
2969U,2015,364,34.918000000000006,37.4,40.0,20.0,92,28.22826086956521,12.674175824175823,A Gudiña
2969U,2016,364,35.911,37.6,47.0,30.0,92,28.45326086956522,12.253571428571426,A Gudiña
2969U,2017,364,35.333000000000006,36.4,36.0,20.0,92,28.10434782608695,13.262362637362637,A Gudiña
2969U,2018,363,34.352000000000004,36.6,24.0,10.0,92,25.840217391304346,11.86969696969697,A Gudiña
2969U,2019,362,31.494999999999994,34.5,16.0,2.0,92,25.063043478260866,12.03121546961326,A Gudiña
2969U,2021,363,32.952,34.8,21.0,6.0,92,25.79021739130435,12.098622589531681,A Gudiña
2969U,2022,352,37.049,38.3,48.0,35.0,87,29.19540229885058,13.312215909090908,A Gudiña
2969U,2023,365,34.16800000000002,38.3,21.0,9.0,92,26.72826086956521,12.752876712328765,A Gudiña
2969U,2024,366,34.970000000000006,37.0,31.0,13.0,92,27.376086956521743,12.637704918032785,A Gudiña
2978X,2016,366,38.77,39.3,71.0,57.0,92,31.438043478260877,13.534699453551912,Verín
2978X,2017,365,39.016000000000005,39.9,93.0,57.0,92,31.733695652173907,14.046849315068494,Verín
2978X,2018,364,38.285000000000004,41.6,82.0,53.0,92,29.858695652173918,13.542857142857144,Verín
2978X,2019,364,35.674,38.3,64.0,42.0,91,29.04615384615385,13.27664835164835,Verín
2978X,2020,366,38.205000000000005,39.9,74.0,60.0,92,30.89673913043478,14.275956284153006,Verín
2978X,2021,365,37.236000000000004,39.1,61.0,41.0,92,29.90108695652174,13.524657534246575,Verín
2978X,2022,364,41.137,42.4,85.0,65.0,91,32.619780219780225,14.761813186813189,Verín
2978X,2023,339,39.458,42.7,70.0,42.0,92,30.63369565217391,14.5905325443787,Verín
2978X,2024,366,39.30500000000001,41.3,69.0,49.0,92,31.426086956521743,14.50874316939891,Verín
2978X,2025,362,39.739,40.6,77.0,61.0,91,32.59010989010989,14.488950276243093,Verín
